,SA1_MAINCO,Disinvested,SA1_7DIG16,low_income,Influx_affluent,increased_11_16,Gentrified_11_16
6032,21105127838,False,2127838,True,False,True,False
6033,21105127839,False,2127839,False,True,True,False
6034,21105127840,False,2127840,True,True,True,False
6035,21105127841,True,2127841,False,False,True,False
6036,21105127842,True,2127842,False,True,True,False
6037,21105127843,False,2127843,False,True,True,False
6038,21105127844,False,2127844,True,True,True,False
6039,21105127845,False,2127845,True,True,True,False
6040,21105127846,False,2127846,False,False,True,False
6041,21105127847,False,2127847,False,True,True,False
6042,21105127901,True,2127901,True,True,True,True
6043,21105127902,True,2127902,False,False,True,False
6044,21105127903,True,2127903,False,False,True,False
6045,21105127904,True,2127904,False,True,True,False
6046,21105127905,True,2127905,True,True,True,True
6047,21105127906,True,2127906,False,True,True,False
6048,21105127907,True,2127907,False,True,True,False
6049,21105127908,True,2127908,True,False,True,False
6050,21105127909,True,2127909,True,True,True,True
6051,21105127910,True,2127910,True,True,True,True
6052,21105127911,True,2127911,False,True,True,False
6053,21105127912,True,2127912,False,True,True,False
6054,21105127913,True,2127913,True,False,True,False
6055,21105127914,True,2127914,False,False,True,False
6056,21105128001,True,2128001,False,True,True,False
6057,21105128002,True,2128002,False,True,True,False
6058,21105128003,True,2128003,False,False,True,False
6059,21105128004,True,2128004,False,True,True,False
6060,21105128005,True,2128005,True,False,True,False
6061,21105128006,True,2128006,False,True,True,False
6062,21105128007,True,2128007,False,True,True,False
6063,21105128008,True,2128008,True,True,True,True
6064,21105128009,True,2128009,True,True,True,True
6065,21105128010,True,2128010,True,True,True,True
6066,21105128011,True,2128011,False,True,True,False
6067,21105128012,True,2128012,False,False,True,False
6068,21105128013,True,2128013,False,True,True,False
6069,21105128014,True,2128014,False,False,True,False
6070,21105128015,True,2128015,False,True,True,False
6071,21105128016,True,2128016,True,True,True,True
6072,21105128017,True,2128017,False,True,True,False
6073,21105128018,True,2128018,False,True,True,False
6074,21105128101,False,2128101,True,True,True,False
6075,21105128102,False,2128102,False,True,True,False
6076,21105128103,False,2128103,True,True,True,False
6077,21105128104,False,2128104,True,True,True,False
6078,21105128105,False,2128105,True,True,True,False
6079,21105128106,False,2128106,True,True,True,False
6080,21105128107,False,2128107,True,True,True,False
6081,21105128108,False,2128108,False,False,True,False
6082,21105128109,False,2128109,False,True,True,False
6083,21105128110,False,2128110,True,True,True,False
6084,21105128111,False,2128111,False,True,True,False
6085,21105128112,False,2128112,False,True,True,False
6086,21105128113,False,2128113,False,True,True,False
6087,21105128114,False,2128114,True,False,True,False
6088,21105128115,False,2128115,False,True,True,False
6089,21105128116,False,2128116,False,True,True,False
6090,21105128117,False,2128117,False,True,True,False
6091,21105128118,False,2128118,True,True,True,False
6092,21105128119,False,2128119,False,True,True,False
6093,21105128120,False,2128120,False,True,True,False
6094,21105128121,False,2128121,False,True,True,False
6095,21105128122,False,2128122,False,True,True,False
6096,21105128123,False,2128123,False,True,True,False
6097,21105128124,False,2128124,True,False,True,False
6098,21105128125,False,2128125,False,True,True,False
6099,21105128126,False,2128126,True,True,True,False
6100,21105128127,False,2128127,False,False,True,False
6101,21105128128,False,2128128,False,True,True,False
6102,21105128129,False,2128129,False,True,True,False
6103,21105128130,False,2128130,False,True,True,False
6104,21105128131,False,2128131,False,True,True,False
6105,21105128132,False,2128132,True,True,True,False
6106,21105128133,False,2128133,True,True,True,False
6107,21105128134,False,2128134,True,True,True,False
6108,21105128135,False,2128135,True,True,True,False
6109,21105128136,False,2128136,False,True,True,False
6110,21105128137,False,2128137,True,True,True,False
6111,21105128138,False,2128138,False,True,True,False
6112,21105128139,False,2128139,True,True,True,False
6113,21105128140,False,2128140,False,True,True,False
6114,21105128141,False,2128141,False,True,True,False
6115,21105128142,False,2128142,False,False,True,False
6116,21105128143,False,2128143,False,False,True,False
6117,21105128144,False,2128144,False,True,True,False
6118,21105128145,False,2128145,True,False,True,False
6119,21105128146,False,2128146,False,True,True,False
6120,21105128147,False,2128147,False,True,True,False
6121,21105128201,True,2128201,False,True,True,False
6122,21105128202,True,2128202,False,True,True,False
6123,21105128203,True,2128203,False,True,True,False
6124,21105128204,True,2128204,False,True,True,False
6125,21105128205,True,2128205,False,True,True,False
6126,21105128206,True,2128206,True,True,True,True
6127,21105128207,True,2128207,False,True,True,False
6128,21105128208,True,2128208,False,False,True,False
6129,21105128209,True,2128209,False,True,True,False
6130,21105128210,True,2128210,False,True,True,False
6131,21105128211,True,2128211,False,True,True,False
6132,21105128212,True,2128212,False,False,True,False
6133,21105128213,True,2128213,False,True,True,False
6134,21105128214,True,2128214,False,False,True,False
6135,21105128215,True,2128215,False,False,True,False
6136,21105128216,True,2128216,False,False,True,False
6137,21105128217,True,2128217,False,False,True,False
6138,21105128218,True,2128218,False,False,True,False
6139,21105128219,True,2128219,True,True,True,True
6140,21105128220,True,2128220,False,True,True,False
6141,21105128221,True,2128221,True,True,True,True
6142,21105128222,True,2128222,False,True,True,False
6143,21105128223,True,2128223,False,False,True,False
6144,21105128224,True,2128224,False,True,True,False
6145,21105128225,True,2128225,False,False,True,False
6146,21105128226,True,2128226,False,True,True,False
6147,21105128227,True,2128227,True,False,True,False
6148,21105128228,True,2128228,False,True,True,False
6149,21105128229,True,2128229,True,False,True,False
6150,21105128230,True,2128230,False,False,True,False
6151,21105128231,True,2128231,True,False,True,False
6152,21105128232,True,2128232,False,True,True,False
6153,21105128301,True,2128301,False,True,True,False
6154,21105128302,True,2128302,False,True,True,False
6155,21105128303,True,2128303,False,True,True,False
6156,21105128304,True,2128304,True,True,True,True
6157,21105128305,True,2128305,False,True,True,False
6158,21105128306,True,2128306,False,True,True,False
6159,21105128307,True,2128307,False,True,True,False
6160,21105128308,True,2128308,False,False,True,False
6161,21105128309,True,2128309,False,True,True,False
6162,21105128310,True,2128310,True,True,True,True
6163,21105128311,True,2128311,False,False,True,False
6164,21105128312,True,2128312,False,False,True,False
6165,21105128313,True,2128313,True,True,True,True
6166,21105128314,True,2128314,False,True,True,False
6167,21105128315,True,2128315,False,True,True,False
6168,21105128316,True,2128316,False,True,True,False
6169,21105128317,True,2128317,False,True,True,False
6170,21105128318,True,2128318,False,True,True,False
6171,21105128319,True,2128319,False,True,True,False
6172,21105128320,True,2128320,False,True,True,False
6173,21105128321,True,2128321,False,True,True,False
6174,21105128322,True,2128322,False,False,True,False
6175,21105128323,True,2128323,True,True,True,True
6176,21105128324,True,2128324,False,True,True,False
6177,21105128325,True,2128325,False,True,True,False
6178,21105128326,True,2128326,False,False,True,False
6179,21105128401,True,2128401,False,False,True,False
6180,21105128402,True,2128402,False,False,True,False
6181,21105128403,True,2128403,False,False,True,False
6182,21105128404,True,2128404,False,True,True,False
6183,21105128405,True,2128405,False,True,True,False
6184,21105128406,True,2128406,False,True,True,False
6185,21105128407,True,2128407,False,True,True,False
6186,21105128408,True,2128408,False,True,True,False
6187,21105128409,True,2128409,False,False,True,False
6188,21105128410,True,2128410,False,True,True,False
6189,21105128411,True,2128411,False,False,True,False
6190,21105128412,True,2128412,False,True,True,False
6191,21105128413,True,2128413,False,True,True,False
6192,21105128414,True,2128414,True,True,True,True
6193,21105128415,True,2128415,False,True,True,False
6194,21105128416,True,2128416,False,True,True,False
6195,21105128417,True,2128417,False,True,True,False
6196,21105128418,True,2128418,False,True,True,False
6197,21105128419,True,2128419,False,True,True,False
6198,21105128420,True,2128420,False,True,True,False
6199,21105128421,True,2128421,True,False,True,False
6200,21105128422,True,2128422,False,True,True,False
6201,21105128423,True,2128423,False,True,True,False
6202,21105128424,True,2128424,False,True,True,False
6203,21105128425,True,2128425,False,True,True,False
6204,21105128426,True,2128426,False,True,True,False
6205,21105128427,True,2128427,False,True,True,False
6206,21105128501,True,2128501,False,True,True,False
6207,21105128502,True,2128502,False,True,True,False
6208,21105128503,True,2128503,True,False,True,False
6209,21105128504,True,2128504,False,True,True,False
6210,21105128505,True,2128505,True,True,True,True
6211,21105128506,True,2128506,True,True,True,True
6212,21105128507,True,2128507,True,True,True,True
6213,21105128508,True,2128508,False,True,True,False
6214,21105128509,True,2128509,False,True,True,False
6215,21105128510,True,2128510,False,True,True,False
6216,21105128511,True,2128511,False,True,True,False
6217,21105128512,True,2128512,False,True,True,False
6218,21105128513,True,2128513,False,True,True,False
6219,21105128514,True,2128514,False,True,True,False
6220,21105128515,True,2128515,False,False,True,False
6221,21105128516,True,2128516,False,True,True,False
6222,21105128517,True,2128517,True,True,True,True
6223,21105128518,True,2128518,True,True,True,True
6224,21105128519,True,2128519,False,True,True,False
6225,21105128520,True,2128520,False,True,True,False
6226,21105128521,True,2128521,False,True,True,False
6227,21105128522,True,2128522,True,True,True,True
6228,21105128523,True,2128523,False,False,True,False
6229,21105128524,True,2128524,False,True,True,False
6230,21105128525,True,2128525,False,True,True,False
6231,21105128526,True,2128526,True,True,True,True
6232,21105128601,True,2128601,True,True,True,True
6233,21105128602,True,2128602,True,True,True,True
6234,21105128603,True,2128603,False,False,True,False
6235,21105128604,True,2128604,False,False,True,False
6236,21105128605,True,2128605,True,True,True,True
6237,21105128606,True,2128606,True,True,True,True
6238,21105128607,True,2128607,True,False,True,False
6239,21105128608,True,2128608,True,False,True,False
6240,21105128609,True,2128609,True,False,True,False
6241,21105128610,True,2128610,True,False,True,False
6242,21105128612,True,2128612,False,True,True,False
6243,21105128613,True,2128613,True,True,True,True
6244,21105128614,True,2128614,True,True,True,True
6245,21105128615,True,2128615,True,True,True,True
6246,21105128616,True,2128616,True,False,True,False
6247,21105128617,True,2128617,True,True,True,True
6248,21105128618,True,2128618,True,True,True,True
6249,21105128619,True,2128619,True,False,True,False
6250,21105128620,True,2128620,True,True,True,True
6251,21105128621,True,2128621,True,True,True,True
6252,21105128622,True,2128622,True,False,True,False
6253,21105128623,True,2128623,True,False,True,False
6254,21105128625,True,2128625,True,False,True,False
6255,21105128626,True,2128626,True,True,True,True
6256,21105128627,True,2128627,True,False,True,False
6257,21105128628,True,2128628,True,False,True,False
6258,21105128629,True,2128629,True,True,True,True
6259,21105128630,True,2128630,True,True,True,True
6260,21105128631,True,2128631,True,False,True,False
6261,21105128632,True,2128632,True,True,True,True
6262,21105128633,True,2128633,False,False,True,False
6263,21105128634,True,2128634,False,True,True,False
6264,21105128635,True,2128635,True,False,True,False
6265,21105128636,True,2128636,True,True,True,True
6266,21105128637,True,2128637,True,True,True,True
