region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
2136113,4,5,9,0,0,0,0,0,0,0,3,3,0,0,0,59,48,107,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,66,59,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,12,23,3,0,3,80,76,156
2136114,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,109,89,198,5,4,9,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,124,97,221,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,12,21,33,0,0,0,143,124,267
2136115,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,75,61,136,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,87,72,159,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,6,3,9,0,3,3,0,0,0,0,0,0,0,3,3,0,3,3,7,15,22,3,0,3,103,96,199
2136116,6,3,9,3,0,3,0,0,0,0,0,0,0,0,0,55,46,101,3,9,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,70,58,128,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,16,20,5,6,11,82,85,167
2136117,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,74,52,126,4,5,9,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,88,60,148,3,3,6,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,11,11,22,0,3,3,105,83,188
2136118,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,54,56,110,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,60,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,3,3,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,0,0,0,73,76,149
2136119,7,6,13,0,0,0,0,0,0,0,0,0,0,0,0,107,52,159,7,11,18,0,3,3,0,0,0,0,0,0,3,0,3,3,3,6,127,75,202,0,8,8,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,8,18,0,7,7,0,0,0,0,0,0,0,7,7,3,3,6,7,15,22,3,0,3,150,108,258
2136120,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,53,35,88,7,10,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,68,51,119,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,4,6,10,0,0,0,78,63,141
2136121,12,15,27,0,0,0,0,0,0,0,0,0,0,0,0,52,52,104,3,9,12,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,73,76,149,0,3,3,0,0,0,3,0,3,3,0,3,0,3,3,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,6,15,0,3,3,0,0,0,0,0,0,0,3,3,0,3,3,4,10,14,3,0,3,89,98,187
2136122,12,10,22,0,0,0,0,0,0,0,0,0,0,0,0,90,57,147,9,13,22,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,116,80,196,3,4,7,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13,0,4,4,0,0,0,0,0,0,0,4,4,4,0,4,11,14,25,0,0,0,137,105,242
2136123,5,3,8,0,3,3,0,0,0,0,0,0,3,0,3,64,36,100,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,50,126,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,9,3,12,3,3,6,91,68,159
2136124,7,13,20,0,0,0,0,0,0,0,0,0,0,0,0,106,73,179,15,12,27,4,0,4,0,0,0,3,0,3,0,0,0,3,0,3,138,98,236,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,7,0,3,3,0,0,0,0,0,0,0,3,3,3,5,8,8,26,34,4,0,4,156,136,292
2136125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
2136126,13,11,24,3,0,3,0,0,0,0,0,0,0,0,0,161,119,280,6,19,25,3,0,3,0,0,0,4,0,4,0,0,0,4,0,4,194,149,343,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,6,9,15,4,3,7,0,0,0,0,0,0,4,3,7,4,7,11,17,28,45,3,0,3,228,196,424
2136127,0,3,3,3,0,3,0,0,0,0,0,0,0,0,0,98,83,181,13,8,21,0,0,0,3,0,3,0,0,0,0,3,3,0,0,0,117,97,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,6,6,12,8,20,0,3,3,129,117,246
2136128,4,4,8,3,0,3,0,0,0,0,0,0,0,0,0,76,66,142,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,89,70,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,8,15,23,0,3,3,100,96,196
2136129,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,80,49,129,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,61,147,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10,12,22,0,0,0,102,84,186
2136130,5,4,9,0,3,3,0,0,0,0,0,0,0,0,0,81,61,142,3,3,6,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,92,71,163,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,3,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,19,6,0,6,106,89,195
2136131,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,107,77,184,3,5,8,0,0,0,3,0,3,0,0,0,0,0,0,0,5,5,116,91,207,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,3,0,0,0,0,0,0,0,3,3,4,9,13,12,14,26,0,0,0,136,117,253
2136132,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,79,73,152,5,11,16,4,0,4,3,0,3,0,0,0,0,3,3,0,3,3,94,90,184,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,11,11,22,3,0,3,112,112,224
2136133,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,100,77,177,9,12,21,8,0,8,0,0,0,0,0,0,3,0,3,3,0,3,123,92,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,19,6,25,0,0,0,142,104,246
2136134,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,74,68,142,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,78,158,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,11,19,4,3,7,92,98,190
2136135,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,75,45,120,5,10,15,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,93,59,152,0,0,0,0,0,0,3,0,3,3,0,3,0,3,3,0,0,0,6,3,9,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,9,3,12,0,3,3,0,0,0,0,0,0,0,3,3,4,8,12,8,9,17,3,0,3,117,82,199
2136136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,44,102,3,3,6,3,0,3,0,0,0,0,0,0,3,0,3,0,3,3,67,50,117,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,0,9,3,0,3,0,0,0,0,0,0,3,0,3,3,3,6,3,12,15,0,7,7,85,72,157
2136137,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,112,70,182,6,10,16,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,127,85,212,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,10,24,34,3,3,6,149,112,261
2136138,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,61,46,107,6,6,12,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,71,56,127,3,3,6,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,12,5,17,0,3,3,92,73,165
2136139,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,42,27,69,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,55,31,86,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,5,3,8,64,41,105
2136140,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,77,58,135,10,7,17,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,98,69,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,5,13,8,4,12,114,86,200
2136141,3,9,12,0,3,3,0,0,0,0,0,0,0,0,0,90,61,151,3,12,15,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,102,85,187,0,0,0,0,0,0,0,0,0,3,3,6,0,3,3,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,3,8,11,3,0,3,117,104,221
2136142,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,78,58,136,4,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,71,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,12,16,3,0,3,94,87,181
2136143,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,98,89,187,4,5,9,5,0,5,0,0,0,0,0,0,0,0,0,4,3,7,115,102,217,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,11,21,3,0,3,134,117,251
2136144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,47,100,5,0,5,7,0,7,0,0,0,0,0,0,0,0,0,3,0,3,68,47,115,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,0,11,11,6,5,11,81,73,154
2136145,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,75,57,132,4,5,9,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,89,65,154,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,7,8,15,3,3,6,104,85,189
2136146,8,7,15,0,3,3,0,0,0,0,0,0,0,0,0,53,40,93,6,3,9,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,76,53,129,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,4,7,11,3,5,8,90,65,155
2136147,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,86,68,154,6,11,17,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,98,82,180,3,0,3,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,15,24,4,3,7,120,106,226
2136148,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,59,40,99,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,43,108,0,3,3,0,0,0,0,0,0,5,0,5,0,3,3,0,0,0,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,3,0,3,0,0,0,0,0,0,3,0,3,0,3,3,5,12,17,0,0,0,78,64,142
2136201,12,5,17,0,4,4,0,0,0,0,0,0,3,0,3,90,67,157,7,13,20,0,0,0,3,0,3,3,0,3,0,0,0,3,3,6,121,92,213,3,3,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,4,4,0,0,0,0,0,0,0,4,4,3,0,3,8,12,20,4,5,9,139,119,258
2136202,24,13,37,0,4,4,0,0,0,0,0,0,0,0,0,85,46,131,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,123,66,189,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,9,0,3,3,0,0,0,0,0,0,0,3,3,0,8,8,16,10,26,0,0,0,145,90,235
2136203,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,62,46,108,7,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,57,129,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,19,5,3,8,84,75,159
2136204,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,59,42,101,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,79,59,138,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,21,0,0,0,91,71,162
2136205,13,10,23,0,0,0,0,0,0,0,0,0,0,0,0,61,56,117,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,73,155,3,0,3,0,0,0,0,3,3,3,0,3,0,3,3,0,0,0,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,3,0,3,0,0,0,0,0,0,3,0,3,3,3,6,6,17,23,0,0,0,100,99,199
2136206,3,5,8,0,3,3,3,0,3,0,0,0,0,0,0,54,38,92,0,3,3,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,66,49,115,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,3,12,15,3,3,6,78,67,145
2136207,6,4,10,0,3,3,0,0,0,0,0,0,0,0,0,66,47,113,7,5,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,82,59,141,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,0,0,0,5,5,0,0,0,8,9,17,5,0,5,95,76,171
2136208,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,90,72,162,5,4,9,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,103,82,185,3,3,6,0,0,0,0,0,0,4,0,4,0,3,3,0,0,0,7,6,13,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,7,9,16,3,0,3,0,0,0,3,0,3,6,0,6,3,3,6,8,14,22,0,4,4,127,112,239
2136209,3,13,16,3,0,3,0,0,0,0,0,0,0,0,0,69,40,109,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,82,59,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,22,4,6,10,91,82,173
2136210,9,9,18,0,0,0,0,0,0,0,0,0,0,0,0,86,65,151,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,103,84,187,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,3,3,0,0,0,0,0,0,0,3,3,0,4,4,10,11,21,0,5,5,120,107,227
2136211,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,56,46,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,51,111,0,0,0,0,0,0,4,0,4,0,0,0,0,4,4,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,5,0,5,0,0,0,0,0,0,5,0,5,3,5,8,9,4,13,0,0,0,81,64,145
2136212,11,3,14,0,3,3,0,0,0,0,0,0,0,0,0,63,38,101,4,6,10,0,0,0,0,0,0,5,0,5,0,0,0,0,3,3,83,53,136,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,7,9,16,0,0,0,94,65,159
2136213,14,13,27,0,3,3,0,0,0,0,0,0,0,0,0,68,28,96,6,5,11,0,3,3,0,0,0,0,0,0,3,0,3,0,7,7,91,59,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,5,11,103,64,167
2136214,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,52,42,94,8,8,16,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,74,57,131,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,10,13,3,0,3,86,70,156
2136215,5,19,24,0,0,0,0,0,0,0,0,0,3,0,3,45,28,73,7,0,7,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,66,47,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,3,77,47,124
2136216,9,7,16,0,0,0,0,0,0,0,0,0,0,0,0,39,22,61,3,4,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,54,33,87,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,3,3,6,67,41,108
2136217,5,4,9,0,3,3,0,0,0,0,0,0,0,0,0,99,59,158,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,73,185,4,0,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,6,0,6,0,0,0,0,0,0,6,0,6,3,4,7,13,16,29,3,3,6,141,101,242
2136218,4,8,12,3,0,3,0,0,0,0,0,0,0,0,0,93,68,161,7,8,15,3,0,3,0,0,0,0,0,0,0,0,0,5,0,5,115,84,199,0,3,3,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,3,9,12,3,0,3,0,0,0,0,0,0,3,0,3,0,3,3,7,6,13,3,4,7,131,106,237
2136219,6,9,15,0,4,4,0,0,0,0,0,0,0,0,0,80,66,146,9,6,15,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,101,85,186,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,24,0,3,3,114,102,216
2136220,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,26,24,50,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,3,6,32,30,62,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,8,11,0,0,0,44,41,85
